Imp_Value,Importer,Product,Exporter,Trade_Year,Duty_Type,Simple_Avg_Tariff,GDP_Importer,GDP_Exporter,Distance,NTB_Importer,NTB_Exporter,CPTPP_TC,CPTPP_TD1,CPTPP_TD2,IMP_1,IMP_2,IMP_3,IMP_4,IMP_5,IMP_6,IMP_7,IMP_8,IMP_9,IMP_10,IMP_11,IMP_12,EXP_1,EXP_2,EXP_3,EXP_4,EXP_5,EXP_6,EXP_7,EXP_8,EXP_9,EXP_10,EXP_11,EXP_12,LL,Log_Imports,Log_GDP_Imp,Log_GDP_Exp,Log_Dist,Log_NTB_Imp,Log_NTB_Exp,Log_Tariff,COB
2544.767,Peru,OAP - Animal products nec,Canada,2018,MFN,0,222597212.9,1725329193,7815,1.4,4.2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.405648024,8.347519722,9.236871971,3.892928982,0.1461280357,0.6232492904,#NUM!,0
663.979,Peru,OAP - Animal products nec,Chile,2018,MFN,0,222597212.9,295402652,2964,1.4,1.3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.822154344,8.347519722,8.47041439,3.471878199,0.1461280357,0.1139433523,#NUM!,1
4.595,Peru,OAP - Animal products nec,Mexico,2018,MFN,6,222597212.9,1222408203,4708,1.4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6622855157,8.347519722,9.087216256,3.672836454,0.1461280357,0,0.7781512504,0
10732.848,Peru,"ELE - Computer, electronic and optical products",Australia,2018,MFN,0.58,222597212.9,1428529571,12854,1.4,3.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.030714979,8.347519722,9.154889235,4.109038296,0.1461280357,0.5440680444,-0.2365720064,0
20306.421,Peru,"ELE - Computer, electronic and optical products",Canada,2018,MFN,0.47,222597212.9,1725329193,7815,1.4,4.2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.307633386,8.347519722,9.236871971,3.892928982,0.1461280357,0.6232492904,-0.3279021421,0
3362.334,Peru,"ELE - Computer, electronic and optical products",Chile,2018,MFN,0.43,222597212.9,295402652,2964,1.4,1.3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.526640852,8.347519722,8.47041439,3.471878199,0.1461280357,0.1139433523,-0.3665315444,1
11386.107,Peru,"ELE - Computer, electronic and optical products",India,2018,MFN,0.6,222597212.9,2702929719,16941,1.4,4.9,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.056375261,8.347519722,9.431834753,4.228939042,0.1461280357,0.69019608,-0.2218487496,0
45988.08,Peru,"ELE - Computer, electronic and optical products",Japan,2018,MFN,1,222597212.9,5037835383,15501,1.4,3.3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.662645278,8.347519722,9.702243972,4.190359716,0.1461280357,0.5185139399,0,0
59601.804,Peru,"ELE - Computer, electronic and optical products",Malaysia,2018,MFN,0.81,222597212.9,358791513.2,19020,1.4,2.4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.775259405,8.347519722,8.554842162,4.279210513,0.1461280357,0.3802112417,-0.09151498112,0
542289.976,Peru,"ELE - Computer, electronic and optical products",Mexico,2018,MFN,0.75,222597212.9,1222408203,4708,1.4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.734231577,8.347519722,9.087216256,3.672836454,0.1461280357,0,-0.1249387366,0
249.924,Peru,"ELE - Computer, electronic and optical products",New Zealand,2018,MFN,0.2,222597212.9,211953111,10972,1.4,2.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.397807963,8.347519722,8.326239795,4.040285799,0.1461280357,0.3979400087,-0.6989700043,0
10.215,Peru,"ELE - Computer, electronic and optical products",Peru,2018,MFN,0,222597212.9,222597212.9,0,1.4,1.4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.009238371,8.347519722,8.347519722,#NUM!,0.1461280357,0.1461280357,#NUM!,0
16350.321,Peru,"ELE - Computer, electronic and optical products",Singapore,2018,MFN,0.62,222597212.9,376998146.5,19122,1.4,2.6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.213526283,8.347519722,8.576339215,4.281533314,0.1461280357,0.414973348,-0.2076083105,0
74333.956,Peru,"ELE - Computer, electronic and optical products",Vietnam,2018,MFN,1.23,222597212.9,308702086.8,19354,1.4,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.871187246,8.347519722,8.489539565,4.286770737,0.1461280357,0.6989700043,0.08990511144,0
856.842,Peru,MVH - Motor vehicles and parts,Australia,2018,MFN,0,222597212.9,1428529571,12854,1.4,3.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.932900746,8.347519722,9.154889235,4.109038296,0.1461280357,0.5440680444,#NUM!,0
11191.043,Peru,MVH - Motor vehicles and parts,Canada,2018,MFN,0.8,222597212.9,1725329193,7815,1.4,4.2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.048870564,8.347519722,9.236871971,3.892928982,0.1461280357,0.6232492904,-0.09691001301,0
9320.001,Peru,MVH - Motor vehicles and parts,Chile,2018,MFN,0.48,222597212.9,295402652,2964,1.4,1.3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.969415959,8.347519722,8.47041439,3.471878199,0.1461280357,0.1139433523,-0.3187587626,1
173947.935,Peru,MVH - Motor vehicles and parts,India,2018,MFN,0.63,222597212.9,2702929719,16941,1.4,4.9,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.240419277,8.347519722,9.431834753,4.228939042,0.1461280357,0.69019608,-0.2006594505,0
442219.046,Peru,MVH - Motor vehicles and parts,Japan,2018,MFN,0.8,222597212.9,5037835383,15501,1.4,3.3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.645637443,8.347519722,9.702243972,4.190359716,0.1461280357,0.5185139399,-0.09691001301,0
915.295,Peru,MVH - Motor vehicles and parts,Malaysia,2018,MFN,0,222597212.9,358791513.2,19020,1.4,2.4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.96156109,8.347519722,8.554842162,4.279210513,0.1461280357,0.3802112417,#NUM!,0
338963.633,Peru,MVH - Motor vehicles and parts,Mexico,2018,MFN,0.88,222597212.9,1222408203,4708,1.4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.530153106,8.347519722,9.087216256,3.672836454,0.1461280357,0,-0.05551732785,0
105.504,Peru,MVH - Motor vehicles and parts,New Zealand,2018,MFN,1.2,222597212.9,211953111,10972,1.4,2.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.023268925,8.347519722,8.326239795,4.040285799,0.1461280357,0.3979400087,0.07918124605,0
8.98,Peru,MVH - Motor vehicles and parts,Peru,2018,MFN,0,222597212.9,222597212.9,0,1.4,1.4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.9532763367,8.347519722,8.347519722,#NUM!,0.1461280357,0.1461280357,#NUM!,0
473.127,Peru,MVH - Motor vehicles and parts,Singapore,2018,MFN,0,222597212.9,376998146.5,19122,1.4,2.6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.674977733,8.347519722,8.576339215,4.281533314,0.1461280357,0.414973348,#NUM!,0
66.892,Peru,MVH - Motor vehicles and parts,Vietnam,2018,MFN,0,222597212.9,308702086.8,19354,1.4,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.825374181,8.347519722,8.489539565,4.286770737,0.1461280357,0.6989700043,#NUM!,0
4650.799,Vietnam,OAP - Animal products nec,Australia,2018,MFN,3.04,308702086.8,1428529571,5170,5,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.66752757,8.489539565,9.154889235,3.713490543,0.6989700043,0.5440680444,0.4828735836,0
23765.788,Vietnam,OAP - Animal products nec,Canada,2018,MFN,1.56,308702086.8,1725329193,11565,5,4.2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.375952219,8.489539565,9.236871971,4.063145637,0.6989700043,0.6232492904,0.1931245984,0
188.75,Vietnam,OAP - Animal products nec,Chile,2018,MFN,0,308702086.8,295402652,17600,5,1.3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.27588696,8.489539565,8.47041439,4.245512668,0.6989700043,0.1139433523,#NUM!,0
221.028,Vietnam,OAP - Animal products nec,India,2018,MFN,2.71,308702086.8,2702929719,3194,5,4.9,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.344447294,8.489539565,9.431834753,3.504334912,0.6989700043,0.69019608,0.4329692909,0
5547.043,Vietnam,OAP - Animal products nec,Japan,2018,MFN,3.78,308702086.8,5037835383,3863,5,3.3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.744061532,8.489539565,9.702243972,3.586924708,0.6989700043,0.5185139399,0.5774917998,0
19560.057,Vietnam,OAP - Animal products nec,Malaysia,2018,MFN,4.88,308702086.8,358791513.2,1298,5,2.4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.291370116,8.489539565,8.554842162,3.113274692,0.6989700043,0.3802112417,0.688419822,0
1947.345,Vietnam,OAP - Animal products nec,New Zealand,2018,MFN,3.07,308702086.8,211953111,9158,5,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.2894429,8.489539565,8.326239795,3.961800639,0.6989700043,0.3979400087,0.4871383755,0
32.526,Vietnam,OAP - Animal products nec,Peru,2018,MFN,0,308702086.8,222597212.9,19354,5,1.4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.512230658,8.489539565,8.347519722,4.286770737,0.6989700043,0.1461280357,#NUM!,0
138.315,Vietnam,OAP - Animal products nec,Singapore,2018,MFN,14.64,308702086.8,376998146.5,1488,5,2.6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.140869281,8.489539565,8.576339215,3.172602931,0.6989700043,0.414973348,1.165541077,0
15991.534,Vietnam,"ELE - Computer, electronic and optical products",Australia,2018,MFN,3.12,308702086.8,1428529571,5170,5,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.203890126,8.489539565,9.154889235,3.713490543,0.6989700043,0.5440680444,0.494154594,0
371.62,Vietnam,"ELE - Computer, electronic and optical products",Brunei,2018,MFN,0.48,308702086.8,13567351.18,1269,5,2.4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.570099079,8.489539565,7.132495067,3.103461622,0.6989700043,0.3802112417,-0.3187587626,0
20506.904,Vietnam,"ELE - Computer, electronic and optical products",Canada,2018,MFN,3.15,308702086.8,1725329193,11565,5,4.2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.311900098,8.489539565,9.236871971,4.063145637,0.6989700043,0.6232492904,0.4983105538,0
7.999,Vietnam,"ELE - Computer, electronic and optical products",Chile,2018,MFN,0,308702086.8,295402652,17600,5,1.3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9030356968,8.489539565,8.47041439,4.245512668,0.6989700043,0.1139433523,#NUM!,0
64034.309,Vietnam,"ELE - Computer, electronic and optical products",India,2018,MFN,3.12,308702086.8,2702929719,3194,5,4.9,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.806412727,8.489539565,9.431834753,3.504334912,0.6989700043,0.69019608,0.494154594,0
2785266.689,Vietnam,"ELE - Computer, electronic and optical products",Japan,2018,MFN,3.99,308702086.8,5037835383,3863,5,3.3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.444866785,8.489539565,9.702243972,3.586924708,0.6989700043,0.5185139399,0.6009728957,0
1716526.464,Vietnam,"ELE - Computer, electronic and optical products",Malaysia,2018,MFN,3.5,308702086.8,358791513.2,1298,5,2.4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.234650503,8.489539565,8.554842162,3.113274692,0.6989700043,0.3802112417,0.5440680444,0
3922.494,Vietnam,"ELE - Computer, electronic and optical products",New Zealand,2018,MFN,3.44,308702086.8,211953111,9158,5,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.593562288,8.489539565,8.326239795,3.961800639,0.6989700043,0.3979400087,0.5365584426,0
3691370.146,Vietnam,"ELE - Computer, electronic and optical products",Singapore,2018,MFN,5.33,308702086.8,376998146.5,1488,5,2.6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.567187596,8.489539565,8.576339215,3.172602931,0.6989700043,0.414973348,0.726727209,0
931.439,Vietnam,MVH - Motor vehicles and parts,Australia,2018,MFN,15.86,308702086.8,1428529571,5170,5,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.969154418,8.489539565,9.154889235,3.713490543,0.6989700043,0.5440680444,1.200303183,0
0.747,Vietnam,MVH - Motor vehicles and parts,Brunei,2018,MFN,12.77,308702086.8,13567351.18,1269,5,2.4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.1266793982,8.489539565,7.132495067,3.103461622,0.6989700043,0.3802112417,1.106190897,0
4804.613,Vietnam,MVH - Motor vehicles and parts,Canada,2018,MFN,23.55,308702086.8,1725329193,11565,5,4.2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.681658412,8.489539565,9.236871971,4.063145637,0.6989700043,0.6232492904,1.371990911,0
179499.964,Vietnam,MVH - Motor vehicles and parts,India,2018,MFN,18.25,308702086.8,2702929719,3194,5,4.9,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.254064366,8.489539565,9.431834753,3.504334912,0.6989700043,0.69019608,1.261262869,0
801734.178,Vietnam,MVH - Motor vehicles and parts,Japan,2018,MFN,21.5,308702086.8,5037835383,3863,5,3.3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.904030398,8.489539565,9.702243972,3.586924708,0.6989700043,0.5185139399,1.33243846,0
18452.493,Vietnam,MVH - Motor vehicles and parts,Malaysia,2018,MFN,19.14,308702086.8,358791513.2,1298,5,2.4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.266055049,8.489539565,8.554842162,3.113274692,0.6989700043,0.3802112417,1.281941933,0
37.211,Vietnam,MVH - Motor vehicles and parts,New Zealand,2018,MFN,13.62,308702086.8,211953111,9158,5,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.570671341,8.489539565,8.326239795,3.961800639,0.6989700043,0.3979400087,1.134177108,0
42162.596,Vietnam,MVH - Motor vehicles and parts,Singapore,2018,MFN,19.44,308702086.8,376998146.5,1488,5,2.6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.624927343,8.489539565,8.576339215,3.172602931,0.6989700043,0.414973348,1.288696261,0
271.552,Australia,MIL - Dairy products,Australia,2018,MFN,0,1428529571,1428529571,0,3.5,3.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.433853006,9.154889235,9.154889235,,0.5440680444,0.5440680444,#NUM!,0
2949.274,Australia,MIL - Dairy products,Canada,2018,MFN,0.8,1428529571,1725329193,14143,3.5,4.2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.469715122,9.154889235,9.236871971,,0.5440680444,0.6232492904,-0.09691001301,0
7029.357,Australia,MIL - Dairy products,India,2018,MFN,0.8,1428529571,2702929719,7809,3.5,4.9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.8469156,9.154889235,9.431834753,,0.5440680444,0.69019608,-0.09691001301,0
389.622,Australia,MIL - Dairy products,Japan,2018,MFN,4,1428529571,5037835383,6848,3.5,3.3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.590643471,9.154889235,9.702243972,,0.5440680444,0.5185139399,0.6020599913,0
1686.005,Australia,MIL - Dairy products,Malaysia,2018,MFN,2,1428529571,358791513.2,4743,3.5,2.4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.226858858,9.154889235,8.554842162,,0.5440680444,0.3802112417,0.3010299957,0
527618,Australia,MIL - Dairy products,New Zealand,2018,MFN,0.24,1428529571,211953111,4157,3.5,2.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.722319603,9.154889235,8.326239795,,0.5440680444,0.3979400087,-0.6197887583,0
865.054,Australia,MIL - Dairy products,Singapore,2018,MFN,2,1428529571,376998146.5,4374,3.5,2.6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.937043219,9.154889235,8.576339215,,0.5440680444,0.414973348,0.3010299957,0
1246.5,Australia,MIL - Dairy products,Vietnam,2018,MFN,0,1428529571,308702086.8,5170,3.5,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.095692283,9.154889235,8.489539565,,0.5440680444,0.6989700043,#NUM!,0
1091.036,Australia,NMM - Mineral products nec,Australia,2018,MFN,3.68,1428529571,1428529571,0,3.5,3.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.037839081,9.154889235,9.154889235,,0.5440680444,0.5440680444,0.5658478187,0
6395.669,Australia,NMM - Mineral products nec,Canada,2018,MFN,4.11,1428529571,1725329193,14143,3.5,4.2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.805885979,9.154889235,9.236871971,,0.5440680444,0.6232492904,0.6138418219,0
62.566,Australia,NMM - Mineral products nec,Chile,2018,MFN,4.5,1428529571,295402652,12726,3.5,1.3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.79633839,9.154889235,8.47041439,,0.5440680444,0.1139433523,0.6532125138,0
37077.24,Australia,NMM - Mineral products nec,India,2018,MFN,3.68,1428529571,2702929719,7809,3.5,4.9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.569107398,9.154889235,9.431834753,,0.5440680444,0.69019608,0.5658478187,0
132561.1,Australia,NMM - Mineral products nec,Japan,2018,MFN,3.89,1428529571,5037835383,6848,3.5,3.3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.122416099,9.154889235,9.702243972,,0.5440680444,0.5185139399,0.5899496013,0
94762.23,Australia,NMM - Mineral products nec,Malaysia,2018,MFN,3.7,1428529571,358791513.2,4743,3.5,2.4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.976635272,9.154889235,8.554842162,,0.5440680444,0.3802112417,0.5682017241,0
3442.566,Australia,NMM - Mineral products nec,Mexico,2018,MFN,4.31,1428529571,1222408203,14359,3.5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.536882275,9.154889235,9.087216256,,0.5440680444,0,0.6344772702,0
16744.96,Australia,NMM - Mineral products nec,New Zealand,2018,MFN,3.89,1428529571,211953111,4157,3.5,2.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.223884114,9.154889235,8.326239795,,0.5440680444,0.3979400087,0.5899496013,0
648.943,Australia,NMM - Mineral products nec,Peru,2018,MFN,5,1428529571,222597212.9,12854,3.5,1.4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.812206552,9.154889235,8.347519722,,0.5440680444,0.1461280357,0.6989700043,0
4276.249,Australia,NMM - Mineral products nec,Singapore,2018,MFN,3.93,1428529571,376998146.5,4374,3.5,2.6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.631062986,9.154889235,8.576339215,,0.5440680444,0.414973348,0.5943925504,0
97959.7,Australia,NMM - Mineral products nec,Vietnam,2018,MFN,3.77,1428529571,308702086.8,5170,3.5,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.991047446,9.154889235,8.489539565,,0.5440680444,0.6989700043,0.5763413502,0
5914.779,Brunei,MIL - Dairy products,Australia,2018,MFN,0,13567351.18,1428529571,3899,2.4,3.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.771938522,7.132495067,9.154889235,,0.3802112417,0.5440680444,#NUM!,0
244,Brunei,MIL - Dairy products,India,2018,MFN,0,13567351.18,2702929719,4346,2.4,4.9,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.387389826,7.132495067,9.431834753,,0.3802112417,0.69019608,#NUM!,0
2.412,Brunei,MIL - Dairy products,Japan,2018,MFN,0,13567351.18,5037835383,4262,2.4,3.3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.3823773035,7.132495067,9.702243972,,0.3802112417,0.5185139399,#NUM!,0
21149.53,Brunei,MIL - Dairy products,Malaysia,2018,MFN,0,13567351.18,358791513.2,1416,2.4,2.4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.325300721,7.132495067,8.554842162,,0.3802112417,0.3802112417,#NUM!,0
1576.638,Brunei,MIL - Dairy products,New Zealand,2018,MFN,0,13567351.18,211953111,7906,2.4,2.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.19773199,7.132495067,8.326239795,,0.3802112417,0.3979400087,#NUM!,0
4416.656,Brunei,MIL - Dairy products,Singapore,2018,MFN,0,13567351.18,376998146.5,1279,2.4,2.6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.645093575,7.132495067,8.576339215,,0.3802112417,0.414973348,#NUM!,0
32.409,Brunei,MIL - Dairy products,Vietnam,2018,MFN,0,13567351.18,308702086.8,1269,2.4,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.510665631,7.132495067,8.489539565,,0.3802112417,0.6989700043,#NUM!,0
4.799,Brunei,NMM - Mineral products nec,Australia,2018,MFN,0,13567351.18,1428529571,3899,2.4,3.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6811507499,7.132495067,9.154889235,,0.3802112417,0.5440680444,#NUM!,0
4.796,Brunei,NMM - Mineral products nec,Canada,2018,MFN,0,13567351.18,1725329193,12299,2.4,4.2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6808791744,7.132495067,9.236871971,,0.3802112417,0.6232492904,#NUM!,0
2.254,Brunei,NMM - Mineral products nec,Chile,2018,MFN,0,13567351.18,295402652,16483,2.4,1.3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.3529539117,7.132495067,8.47041439,,0.3802112417,0.1139433523,#NUM!,0
834.48,Brunei,NMM - Mineral products nec,India,2018,MFN,0,13567351.18,2702929719,4346,2.4,4.9,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.921415932,7.132495067,9.431834753,,0.3802112417,0.69019608,#NUM!,0
18923.13,Brunei,NMM - Mineral products nec,Japan,2018,MFN,0,13567351.18,5037835383,4262,2.4,3.3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.276992973,7.132495067,9.702243972,,0.3802112417,0.5185139399,#NUM!,0
21952.7,Brunei,NMM - Mineral products nec,Malaysia,2018,MFN,0,13567351.18,358791513.2,1416,2.4,2.4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.341487942,7.132495067,8.554842162,,0.3802112417,0.3802112417,#NUM!,0
3.717,Brunei,NMM - Mineral products nec,Mexico,2018,MFN,0,13567351.18,1222408203,14893,2.4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5701925611,7.132495067,9.087216256,,0.3802112417,0,#NUM!,0
1.06,Brunei,NMM - Mineral products nec,New Zealand,2018,MFN,0,13567351.18,211953111,7906,2.4,2.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.02530586526,7.132495067,8.326239795,,0.3802112417,0.3979400087,#NUM!,0
3401.108,Brunei,NMM - Mineral products nec,Singapore,2018,MFN,0,13567351.18,376998146.5,1279,2.4,2.6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.531620423,7.132495067,8.576339215,,0.3802112417,0.414973348,#NUM!,0
