Imp_Value,Importer,Product,Exporter,Trade_Year,Duty_Type,Simple_Avg_Tariff,GDP_Importer,GDP_Exporter,Distance,NTB_Importer,NTB_Exporter,CPTPP_TC,CPTPP_TD1,CPTPP_TD2,IMP_1,IMP_2,IMP_3,IMP_4,IMP_5,IMP_6,IMP_7,IMP_8,IMP_9,IMP_10,IMP_11,IMP_12,EXP_1,EXP_2,EXP_3,EXP_4,EXP_5,EXP_6,EXP_7,EXP_8,EXP_9,EXP_10,EXP_11,EXP_12,LL,COB
1051.532,Canada,NMM - Mineral products nec,New Zealand,2018,MFN,1.77,1725329193,211953111,13056,4.2,2.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1232.473,Canada,NMM - Mineral products nec,Peru,2018,MFN,2.78,1725329193,222597212.9,7815,4.2,1.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
393.388,Canada,NMM - Mineral products nec,Singapore,2018,MFN,1.57,1725329193,376998146.5,13060,4.2,2.6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24598.86,Canada,NMM - Mineral products nec,Vietnam,2018,MFN,2.36,1725329193,308702086.8,11565,4.2,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
659.619,Chile,MIL - Dairy products,Australia,2018,MFN,6,295402652,1428529571,12726,1.3,3.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1539.008,Chile,MIL - Dairy products,Canada,2018,MFN,6,295402652,1725329193,10719,1.3,4.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
37.976,Chile,MIL - Dairy products,Chile,2018,MFN,6,295402652,295402652,0,1.3,1.3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.582,Chile,MIL - Dairy products,India,2018,MFN,6,295402652,2702929719,16681,1.3,4.9,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
308.982,Chile,MIL - Dairy products,Malaysia,2018,MFN,6,295402652,358791513.2,16458,1.3,2.4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5900.587,Chile,MIL - Dairy products,Mexico,2018,MFN,6,295402652,1222408203,7353,1.3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
80228.35,Chile,MIL - Dairy products,New Zealand,2018,MFN,6,295402652,211953111,9625,1.3,2.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6566.809,Chile,MIL - Dairy products,Peru,2018,MFN,6,295402652,222597212.9,2964,1.3,1.4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.125,Chile,MIL - Dairy products,Vietnam,2018,MFN,6,295402652,308702086.8,17600,1.3,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,Chile,MIL - Dairy products,Brunei,2018,MFN,0,295402652,13567351.18,16483,1.3,2.4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,Chile,MIL - Dairy products,Singapore,2018,MFN,0,295402652,376998146.5,16174,1.3,2.6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
150.533,Chile,NMM - Mineral products nec,Australia,2018,MFN,6,295402652,1428529571,12726,1.3,3.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3034.931,Chile,NMM - Mineral products nec,Canada,2018,MFN,6,295402652,1725329193,10719,1.3,4.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.582,Chile,NMM - Mineral products nec,Chile,2018,MFN,6,295402652,295402652,0,1.3,1.3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11318.44,Chile,NMM - Mineral products nec,India,2018,MFN,6,295402652,2702929719,16681,1.3,4.9,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7177.436,Chile,NMM - Mineral products nec,Japan,2018,MFN,6,295402652,5037835383,17332,1.3,3.3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
601.231,Chile,NMM - Mineral products nec,Malaysia,2018,MFN,6,295402652,358791513.2,16458,1.3,2.4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23401.42,Chile,NMM - Mineral products nec,Mexico,2018,MFN,6,295402652,1222408203,7353,1.3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
124.112,Chile,NMM - Mineral products nec,New Zealand,2018,MFN,6,295402652,211953111,9625,1.3,2.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
81001.42,Chile,NMM - Mineral products nec,Peru,2018,MFN,6,295402652,222597212.9,2964,1.3,1.4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
164.704,Chile,NMM - Mineral products nec,Singapore,2018,MFN,6,295402652,376998146.5,16174,1.3,2.6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9717.544,Chile,NMM - Mineral products nec,Vietnam,2018,MFN,6,295402652,308702086.8,17600,1.3,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1166.282,India,MIL - Dairy products,Australia,2018,MFN,33,2702929719,1428529571,7809,4.9,3.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
95.446,India,MIL - Dairy products,Canada,2018,MFN,60,2702929719,1725329193,11462,4.9,4.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
86.361,India,MIL - Dairy products,Malaysia,2018,MFN,30,2702929719,358791513.2,3081,4.9,2.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
119.962,India,MIL - Dairy products,New Zealand,2018,MFN,35,2702929719,211953111,11963,4.9,2.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
80.905,India,MIL - Dairy products,Vietnam,2018,MFN,30,2702929719,308702086.8,3194,4.9,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,India,MIL - Dairy products,Brunei,2018,MFN,0,2702929719,13567351.18,4346,4.9,2.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,India,MIL - Dairy products,Chile,2018,MFN,0,2702929719,295402652,16681,4.9,1.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,India,MIL - Dairy products,Singapore,2018,MFN,0,2702929719,376998146.5,3440,4.9,2.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,India,MIL - Dairy products,Japan,2018,MFN,0,2702929719,5037835383,5968,4.9,3.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,India,MIL - Dairy products,Vietnam,2018,MFN,0,2702929719,308702086.8,3194,4.9,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,India,MIL - Dairy products,Peru,2018,MFN,0,2702929719,222597212.9,16941,4.9,1.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2874.77,India,NMM - Mineral products nec,Australia,2018,MFN,9.43,2702929719,1428529571,7809,4.9,3.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4981.461,India,NMM - Mineral products nec,Canada,2018,MFN,9.21,2702929719,1725329193,11462,4.9,4.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.385,India,NMM - Mineral products nec,Chile,2018,MFN,10,2702929719,295402652,16681,4.9,1.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
203898.7,India,NMM - Mineral products nec,Japan,2018,MFN,9.47,2702929719,5037835383,5968,4.9,3.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
201927.8,India,NMM - Mineral products nec,Malaysia,2018,MFN,9.36,2702929719,358791513.2,3081,4.9,2.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21927.46,India,NMM - Mineral products nec,Mexico,2018,MFN,9.53,2702929719,1222408203,15108,4.9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
60.477,India,NMM - Mineral products nec,New Zealand,2018,MFN,7.5,2702929719,211953111,11963,4.9,2.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
824.533,India,NMM - Mineral products nec,Peru,2018,MFN,10,2702929719,222597212.9,16941,4.9,1.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
42431.38,India,NMM - Mineral products nec,Singapore,2018,MFN,9.59,2702929719,376998146.5,3440,4.9,2.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
75476.93,India,NMM - Mineral products nec,Vietnam,2018,MFN,9.08,2702929719,308702086.8,3194,4.9,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,India,NMM - Mineral products nec,Brunei,2018,MFN,0,2702929719,13567351.18,4346,4.9,2.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
396217.2,Japan,MIL - Dairy products,Australia,2018,MFN,24.69,5037835383,1428529571,6848,3.3,3.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11953.36,Japan,MIL - Dairy products,Canada,2018,MFN,17.88,5037835383,1725329193,8078,3.3,4.2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
303.228,Japan,MIL - Dairy products,India,2018,MFN,25.63,5037835383,2702929719,5968,3.3,4.9,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
133.391,Japan,MIL - Dairy products,Malaysia,2018,MFN,26.5,5037835383,358791513.2,5134,3.3,2.4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
371906.2,Japan,MIL - Dairy products,New Zealand,2018,MFN,22.92,5037835383,211953111,9346,3.3,2.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15815.88,Japan,MIL - Dairy products,Singapore,2018,MFN,19.2,5037835383,376998146.5,5241,3.3,2.6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64.958,Japan,MIL - Dairy products,Vietnam,2018,MFN,24.5,5037835383,308702086.8,3863,3.3,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,Japan,MIL - Dairy products,Brunei,2018,MFN,0,5037835383,13567351.18,4262,3.3,2.4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,Japan,MIL - Dairy products,Chile,2018,MFN,0,5037835383,295402652,17332,3.3,1.3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,Japan,MIL - Dairy products,Mexico,2018,MFN,0,5037835383,1222408203,10791,3.3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,Japan,MIL - Dairy products,Peru,2018,MFN,0,5037835383,222597212.9,15501,3.3,1.4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8865.518,Japan,NMM - Mineral products nec,Australia,2018,MFN,0.71,5037835383,1428529571,6848,3.3,3.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7409.713,Japan,NMM - Mineral products nec,Canada,2018,MFN,0.85,5037835383,1725329193,8078,3.3,4.2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
729.586,Japan,NMM - Mineral products nec,Chile,2018,MFN,0.57,5037835383,295402652,17332,3.3,1.3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
28892.82,Japan,NMM - Mineral products nec,India,2018,MFN,1.03,5037835383,2702929719,5968,3.3,4.9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
206600.2,Japan,NMM - Mineral products nec,Malaysia,2018,MFN,0.89,5037835383,358791513.2,5134,3.3,2.4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18374.13,Japan,NMM - Mineral products nec,Mexico,2018,MFN,0.95,5037835383,1222408203,10791,3.3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
165.965,Japan,NMM - Mineral products nec,New Zealand,2018,MFN,0,5037835383,211953111,9346,3.3,2.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
536.793,Japan,NMM - Mineral products nec,Peru,2018,MFN,1.16,5037835383,222597212.9,15501,3.3,1.4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
47128.72,Japan,NMM - Mineral products nec,Singapore,2018,MFN,0.9,5037835383,376998146.5,5241,3.3,2.6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
214746.1,Japan,NMM - Mineral products nec,Vietnam,2018,MFN,0.98,5037835383,308702086.8,3863,3.3,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,Japan,NMM - Mineral products nec,Brunei,2018,MFN,0,5037835383,13567351.18,4262,3.3,2.4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
720.1,Mexico,MIL - Dairy products,Australia,2018,MFN,27.5,1222408203,1428529571,14359,1,3.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9057.917,Mexico,MIL - Dairy products,Canada,2018,MFN,32.5,1222408203,1725329193,3604,1,4.2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18496.49,Mexico,MIL - Dairy products,Chile,2018,MFN,17.14,1222408203,295402652,7353,1,1.3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.024,Mexico,MIL - Dairy products,Malaysia,2018,MFN,0,1222408203,358791513.2,15924,1,2.4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
146560,Mexico,MIL - Dairy products,New Zealand,2018,MFN,23.54,1222408203,211953111,11103,1,2.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,Mexico,MIL - Dairy products,Brunei,2018,MFN,0,1222408203,13567351.18,14893,1,2.4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,Mexico,MIL - Dairy products,Japan,2018,MFN,0,1222408203,5037835383,10791,1,3.3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,Mexico,MIL - Dairy products,India,2018,MFN,0,1222408203,2702929719,15108,1,4.9,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,Mexico,MIL - Dairy products,Peru,2018,MFN,0,1222408203,222597212.9,4708,1,1.4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,Mexico,MIL - Dairy products,Singapore,2018,MFN,0,1222408203,376998146.5,16024,1,2.6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,Mexico,MIL - Dairy products,Vietnam,2018,MFN,0,1222408203,308702086.8,14639,1,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1471.969,Mexico,NMM - Mineral products nec,Australia,2018,MFN,5.42,1222408203,1428529571,14359,1,3.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
40823.53,Mexico,NMM - Mineral products nec,Canada,2018,MFN,5.5,1222408203,1725329193,3604,1,4.2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6297.384,Mexico,NMM - Mineral products nec,Chile,2018,MFN,5.38,1222408203,295402652,7353,1,1.3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
129104.4,Mexico,NMM - Mineral products nec,India,2018,MFN,6.44,1222408203,2702929719,15108,1,4.9,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
96060.5,Mexico,NMM - Mineral products nec,Japan,2018,MFN,5.98,1222408203,5037835383,10791,1,3.3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
17023.43,Mexico,NMM - Mineral products nec,Malaysia,2018,MFN,6.15,1222408203,358791513.2,15924,1,2.4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
164.673,Mexico,NMM - Mineral products nec,New Zealand,2018,MFN,5.62,1222408203,211953111,11103,1,2.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7540.029,Mexico,NMM - Mineral products nec,Peru,2018,MFN,5.63,1222408203,222597212.9,4708,1,1.4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
376.551,Mexico,NMM - Mineral products nec,Singapore,2018,MFN,5.22,1222408203,376998146.5,16024,1,2.6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4225.75,Mexico,NMM - Mineral products nec,Vietnam,2018,MFN,8.5,1222408203,308702086.8,14639,1,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
943.343,Peru,MIL - Dairy products,Australia,2018,MFN,0,222597212.9,1428529571,12854,1.4,3.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2179.699,Peru,MIL - Dairy products,Canada,2018,MFN,0,222597212.9,1725329193,7815,1.4,4.2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23348.14,Peru,MIL - Dairy products,Chile,2018,MFN,0.38,222597212.9,295402652,2964,1.4,1.3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1593.914,Peru,MIL - Dairy products,India,2018,MFN,0,222597212.9,2702929719,16941,1.4,4.9,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.286,Peru,MIL - Dairy products,Japan,2018,MFN,0,222597212.9,5037835383,15501,1.4,3.3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2417.898,Peru,MIL - Dairy products,Mexico,2018,MFN,0,222597212.9,1222408203,4708,1.4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
109926.4,Peru,MIL - Dairy products,New Zealand,2018,MFN,0,222597212.9,211953111,10972,1.4,2.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,Peru,MIL - Dairy products,Brunei,2018,MFN,0,222597212.9,13567351.18,18810,1.4,2.4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,Peru,MIL - Dairy products,Singapore,2018,MFN,0,222597212.9,376998146.5,19122,1.4,2.6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,Peru,MIL - Dairy products,Vietnam,2018,MFN,0,222597212.9,308702086.8,19354,1.4,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,Peru,MIL - Dairy products,Malaysia,2018,MFN,0,222597212.9,358791513.2,19020,1.4,2.4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
264.72,Peru,NMM - Mineral products nec,Australia,2018,MFN,2.19,222597212.9,1428529571,12854,1.4,3.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2268.101,Peru,NMM - Mineral products nec,Canada,2018,MFN,2.33,222597212.9,1725329193,7815,1.4,4.2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13870.54,Peru,NMM - Mineral products nec,Chile,2018,MFN,2.09,222597212.9,295402652,2964,1.4,1.3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7919.276,Peru,NMM - Mineral products nec,India,2018,MFN,2.25,222597212.9,2702929719,16941,1.4,4.9,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7499.524,Peru,NMM - Mineral products nec,Japan,2018,MFN,3.06,222597212.9,5037835383,15501,1.4,3.3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9216.614,Peru,NMM - Mineral products nec,Malaysia,2018,MFN,2.25,222597212.9,358791513.2,19020,1.4,2.4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22843.24,Peru,NMM - Mineral products nec,Mexico,2018,MFN,1.99,222597212.9,1222408203,4708,1.4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4.086,Peru,NMM - Mineral products nec,New Zealand,2018,MFN,0,222597212.9,211953111,10972,1.4,2.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
394.02,Peru,NMM - Mineral products nec,Peru,2018,MFN,2.67,222597212.9,222597212.9,0,1.4,1.4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
34.809,Peru,NMM - Mineral products nec,Singapore,2018,MFN,3,222597212.9,376998146.5,19122,1.4,2.6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
68254.59,Peru,NMM - Mineral products nec,Vietnam,2018,MFN,3.48,222597212.9,308702086.8,19354,1.4,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,Peru,NMM - Mineral products nec,Brunei,2018,MFN,0,222597212.9,13567351.18,18810,1.4,2.4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
152446.9,Singapore,MIL - Dairy products,Australia,2018,MFN,0,376998146.5,1428529571,4374,2.6,3.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1400.807,Singapore,MIL - Dairy products,Canada,2018,MFN,0,376998146.5,1725329193,13060,2.6,4.2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
47.949,Singapore,MIL - Dairy products,Chile,2018,MFN,0,376998146.5,295402652,16174,2.6,1.3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9871.951,Singapore,MIL - Dairy products,India,2018,MFN,0,376998146.5,2702929719,3440,2.6,4.9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7372.627,Singapore,MIL - Dairy products,Japan,2018,MFN,0,376998146.5,5037835383,5241,2.6,3.3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
34609.08,Singapore,MIL - Dairy products,Malaysia,2018,MFN,0,376998146.5,358791513.2,377,2.6,2.4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1.152,Singapore,MIL - Dairy products,Mexico,2018,MFN,0,376998146.5,1222408203,16024,2.6,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
255913.5,Singapore,MIL - Dairy products,New Zealand,2018,MFN,0,376998146.5,211953111,8529,2.6,2.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
